case:concept:name,concept:name,start:timestamp,time:timestamp,org:resource
89,Send Invoice,2011-02-03 09:20:55.811460,2011-02-03 09:20:56.811460,ROLE5_3
89,Release Supplier's Invoice,2011-02-03 09:20:56.811460,2011-02-03 09:24:00.463198,ROLE4_0
89,Authorize Supplier's Invoice payment,2011-02-03 09:24:00.463198,2011-02-03 09:24:01.463198,ROLE4_0
89,Pay Invoice,2011-02-03 09:24:01.463198,2011-02-03 09:29:36.642559,ROLE4_0
90,Settle Conditions With Supplier,2011-02-03 00:32:16.493759,2011-02-03 10:36:49.233299,ROLE3_1
90,Create Purchase Order,2011-02-03 10:36:49.233299,2011-02-03 10:47:58.208998,ROLE3_2
90,Confirm Purchase Order,2011-02-03 10:47:58.208998,2011-02-03 10:56:42.904236,ROLE5_3
90,Deliver Goods Services,2011-02-03 10:56:42.904236,2011-02-03 11:39:36.908440,ROLE5_4
90,Release Purchase Order,2011-02-03 11:39:36.908440,2011-02-03 11:39:37.908440,ROLE1_6
90,Approve Purchase Order for payment,2011-02-03 11:39:37.908440,2011-02-03 11:39:38.908440,ROLE3_1
90,Send Invoice,2011-02-03 11:39:38.908440,2011-02-03 11:39:39.908440,ROLE5_1
90,Release Supplier's Invoice,2011-02-03 11:39:39.908440,2011-02-03 11:46:22.836040,ROLE4_1
90,Authorize Supplier's Invoice payment,2011-02-03 11:46:22.836040,2011-02-03 11:46:23.836040,ROLE4_1
90,Pay Invoice,2011-02-03 11:46:23.836040,2011-02-03 11:51:49.614283,ROLE4_1
92,Create Purchase Requisition,2011-02-03 13:20:38.499629,2011-02-03 14:12:15.215673,ROLE1_7
92,Create Request for Quotation,2011-02-03 14:12:15.215673,2011-02-03 14:19:35.914963,ROLE6_4
92,Analyze Request for Quotation,2011-02-03 14:19:35.914963,2011-02-03 14:44:15.496759,ROLE3_1
92,Send Request for Quotation to Supplier,2011-02-03 14:44:15.496759,2011-02-03 14:58:36.573041,ROLE3_1
93,Create Purchase Requisition,2011-02-03 15:45:35.643645,2011-02-03 16:09:46.243895,ROLE1_3
93,Analyze Purchase Requisition,2011-02-03 16:09:46.243895,2011-02-03 16:20:13.041645,ROLE2_2
93,Create Request for Quotation,2011-02-03 16:20:13.041645,2011-02-03 16:28:08.149924,ROLE6_0
93,Analyze Request for Quotation,2011-02-03 16:28:08.149924,2011-02-03 16:55:36.771586,ROLE7_2
93,Amend Request for Quotation,2011-02-03 16:55:36.771586,2011-02-03 17:05:30.467786,ROLE1_8
91,Settle Conditions With Supplier,2011-02-03 09:02:39.235161,2011-02-03 17:10:46.753734,ROLE3_0
91,Create Purchase Order,2011-02-03 17:10:46.753734,2011-02-03 17:17:30.582094,ROLE3_2
93,Analyze Request for Quotation,2011-02-03 17:05:30.467786,2011-02-03 17:22:28.882821,ROLE0_5
93,Amend Request for Quotation,2011-02-03 17:22:28.882821,2011-02-03 17:34:02.768813,ROLE1_0
91,Confirm Purchase Order,2011-02-03 17:17:30.582094,2011-02-03 17:36:33.142572,ROLE5_0
93,Analyze Request for Quotation,2011-02-03 17:34:02.768813,2011-02-03 18:03:15.684575,ROLE0_2
93,Amend Request for Quotation,2011-02-03 18:03:15.684575,2011-02-03 18:09:53.062396,ROLE1_15
93,Analyze Request for Quotation,2011-02-03 18:09:53.062396,2011-02-03 18:31:21.726030,ROLE7_0
93,Send Request for Quotation to Supplier,2011-02-03 18:31:21.726030,2011-02-03 18:50:53.504518,ROLE6_15
92,Create Quotation comparison Map,2011-02-03 14:58:36.573041,2011-02-03 20:40:46.663425,ROLE3_1
92,Analyze Quotation Comparison Map,2011-02-03 20:40:46.663425,2011-02-03 20:47:50.338607,ROLE1_13
92,Choose best option,2011-02-03 20:47:50.338607,2011-02-03 20:47:51.338607,ROLE1_9
93,Create Quotation comparison Map,2011-02-03 18:50:53.504518,2011-02-03 23:30:59.611575,ROLE6_11
93,Analyze Quotation Comparison Map,2011-02-03 23:30:59.611575,2011-02-03 23:40:31.174441,ROLE1_10
93,Choose best option,2011-02-03 23:40:31.174441,2011-02-03 23:40:32.174441,ROLE1_7
94,Create Purchase Requisition,2011-02-03 22:51:32.133710,2011-02-03 23:46:09.985616,ROLE1_5
94,Create Request for Quotation,2011-02-03 23:46:09.985616,2011-02-03 23:54:12.494366,ROLE6_11
94,Analyze Request for Quotation,2011-02-03 23:54:12.494366,2011-02-04 00:17:08.283658,ROLE6_8
94,Send Request for Quotation to Supplier,2011-02-04 00:17:08.283658,2011-02-04 00:31:40.062553,ROLE2_1
94,Create Quotation comparison Map,2011-02-04 00:31:40.062553,2011-02-04 01:46:31.298973,ROLE0_3
94,Analyze Quotation Comparison Map,2011-02-04 01:46:31.298973,2011-02-04 01:56:05.163017,ROLE1_4
94,Choose best option,2011-02-04 01:56:05.163017,2011-02-04 01:56:06.163017,ROLE1_6
95,Create Purchase Requisition,2011-02-04 05:15:05.541237,2011-02-04 05:34:01.754805,ROLE1_2
95,Analyze Purchase Requisition,2011-02-04 05:34:01.754805,2011-02-04 05:39:00.599001,ROLE2_2
95,Create Request for Quotation,2011-02-04 05:39:00.599001,2011-02-04 05:43:12.402661,ROLE6_3
95,Analyze Request for Quotation,2011-02-04 05:43:12.402661,2011-02-04 06:14:05.332085,ROLE2_0
95,Send Request for Quotation to Supplier,2011-02-04 06:14:05.332085,2011-02-04 06:27:39.060703,ROLE6_12
95,Create Quotation comparison Map,2011-02-04 06:27:39.060703,2011-02-04 07:28:48.186759,ROLE1_16
95,Analyze Quotation Comparison Map,2011-02-04 07:28:48.186759,2011-02-04 07:48:11.838572,ROLE1_8
95,Choose best option,2011-02-04 07:48:11.838572,2011-02-04 07:48:12.838572,ROLE1_2
91,Deliver Goods Services,2011-02-03 17:36:33.142572,2011-02-04 08:35:34.926126,ROLE5_0
91,Release Purchase Order,2011-02-04 08:35:34.926126,2011-02-04 08:35:35.926126,ROLE1_1
91,Approve Purchase Order for payment,2011-02-04 08:35:35.926126,2011-02-04 08:35:36.926126,ROLE3_2
91,Send Invoice,2011-02-04 08:35:36.926126,2011-02-04 08:35:37.926126,ROLE5_2
91,Release Supplier's Invoice,2011-02-04 08:35:37.926126,2011-02-04 08:42:29.855824,ROLE4_0
91,Authorize Supplier's Invoice payment,2011-02-04 08:42:29.855824,2011-02-04 08:42:30.855824,ROLE4_1
91,Pay Invoice,2011-02-04 08:42:30.855824,2011-02-04 08:48:03.712907,ROLE4_0
92,Settle Conditions With Supplier,2011-02-03 20:47:51.338607,2011-02-04 09:44:42.371698,ROLE3_0
92,Create Purchase Order,2011-02-04 09:44:42.371698,2011-02-04 09:53:37.732513,ROLE3_1
92,Confirm Purchase Order,2011-02-04 09:53:37.732513,2011-02-04 10:13:41.699023,ROLE5_0
93,Settle Conditions With Supplier,2011-02-03 23:40:32.174441,2011-02-04 10:43:02.828225,ROLE0_4
93,Create Purchase Order,2011-02-04 10:43:02.828225,2011-02-04 10:53:01.281844,ROLE3_2
93,Confirm Purchase Order,2011-02-04 10:53:01.281844,2011-02-04 11:10:54.509401,ROLE5_4
96,Create Purchase Requisition,2011-02-04 10:42:59.996525,2011-02-04 11:22:16.083742,ROLE1_1
94,Settle Conditions With Supplier,2011-02-04 01:56:06.163017,2011-02-04 11:29:49.817906,ROLE6_16
96,Analyze Purchase Requisition,2011-02-04 11:22:16.083742,2011-02-04 11:33:36.751553,ROLE2_2
92,Deliver Goods Services,2011-02-04 10:13:41.699023,2011-02-04 11:36:36.548760,ROLE5_0
92,Release Purchase Order,2011-02-04 11:36:36.548760,2011-02-04 11:36:37.548760,ROLE1_12
92,Approve Purchase Order for payment,2011-02-04 11:36:37.548760,2011-02-04 11:36:38.548760,ROLE3_1
92,Send Invoice,2011-02-04 11:36:38.548760,2011-02-04 11:36:39.548760,ROLE5_2
96,Create Request for Quotation,2011-02-04 11:33:36.751553,2011-02-04 11:39:24.581954,ROLE6_4
92,Release Supplier's Invoice,2011-02-04 11:36:39.548760,2011-02-04 11:40:10.022520,ROLE4_1
92,Authorize Supplier's Invoice payment,2011-02-04 11:40:10.022520,2011-02-04 11:40:11.022520,ROLE4_0
94,Create Purchase Order,2011-02-04 11:29:49.817906,2011-02-04 11:40:35.453644,ROLE3_2
92,Pay Invoice,2011-02-04 11:40:11.022520,2011-02-04 11:54:14.599803,ROLE4_1
94,Confirm Purchase Order,2011-02-04 11:40:35.453644,2011-02-04 11:55:53.948953,ROLE5_0
95,Settle Conditions With Supplier,2011-02-04 07:48:12.838572,2011-02-04 12:07:50.616801,ROLE6_2
96,Analyze Request for Quotation,2011-02-04 11:39:24.581954,2011-02-04 12:09:06.921875,ROLE0_6
95,Create Purchase Order,2011-02-04 12:07:50.616801,2011-02-04 12:14:51.722573,ROLE3_1
96,Amend Request for Quotation,2011-02-04 12:09:06.921875,2011-02-04 12:16:19.945344,ROLE1_0
95,Confirm Purchase Order,2011-02-04 12:14:51.722573,2011-02-04 12:27:03.207788,ROLE5_2
96,Analyze Request for Quotation,2011-02-04 12:16:19.945344,2011-02-04 12:39:41.024393,ROLE0_7
96,Amend Request for Quotation,2011-02-04 12:39:41.024393,2011-02-04 12:49:14.698080,ROLE1_2
96,Analyze Request for Quotation,2011-02-04 12:49:14.698080,2011-02-04 12:58:56.063717,ROLE7_4
96,Amend Request for Quotation,2011-02-04 12:58:56.063717,2011-02-04 13:06:40.146986,ROLE1_1
96,Analyze Request for Quotation,2011-02-04 13:06:40.146986,2011-02-04 13:33:14.627389,ROLE6_9
96,Send Request for Quotation to Supplier,2011-02-04 13:33:14.627389,2011-02-04 14:02:25.206375,ROLE0_0
95,Deliver Goods Services,2011-02-04 12:27:03.207788,2011-02-04 15:52:56.565378,ROLE5_2
95,Release Purchase Order,2011-02-04 15:52:56.565378,2011-02-04 15:52:57.565378,ROLE1_12
95,Approve Purchase Order for payment,2011-02-04 15:52:57.565378,2011-02-04 15:52:58.565378,ROLE3_1
95,Send Invoice,2011-02-04 15:52:58.565378,2011-02-04 15:52:59.565378,ROLE5_2
95,Release Supplier's Invoice,2011-02-04 15:52:59.565378,2011-02-04 15:58:32.141824,ROLE7_3
95,Authorize Supplier's Invoice payment,2011-02-04 15:58:32.141824,2011-02-04 15:58:33.141824,ROLE6_10
95,Pay Invoice,2011-02-04 15:58:33.141824,2011-02-04 16:12:09.475250,ROLE6_14
96,Create Quotation comparison Map,2011-02-04 14:02:25.206375,2011-02-04 18:38:19.900604,ROLE6_6
96,Analyze Quotation Comparison Map,2011-02-04 18:38:19.900604,2011-02-04 18:58:52.749396,ROLE1_10
96,Choose best option,2011-02-04 18:58:52.749396,2011-02-04 18:58:53.749396,ROLE1_3
94,Deliver Goods Services,2011-02-04 11:55:53.948953,2011-02-04 19:04:27.429311,ROLE5_3
94,Release Purchase Order,2011-02-04 19:04:27.429311,2011-02-04 19:04:28.429311,ROLE1_14
94,Approve Purchase Order for payment,2011-02-04 19:04:28.429311,2011-02-04 19:04:29.429311,ROLE3_2
94,Send Invoice,2011-02-04 19:04:29.429311,2011-02-04 19:04:30.429311,ROLE5_0
94,Release Supplier's Invoice,2011-02-04 19:04:30.429311,2011-02-04 19:10:55.032469,ROLE0_1
94,Authorize Supplier's Invoice payment,2011-02-04 19:10:55.032469,2011-02-04 19:10:56.032469,ROLE6_7
94,Pay Invoice,2011-02-04 19:10:56.032469,2011-02-04 19:15:34.486898,ROLE6_13
97,Create Purchase Requisition,2011-02-04 21:13:50.262782,2011-02-04 22:03:42.845906,ROLE1_10
97,Analyze Purchase Requisition,2011-02-04 22:03:42.845906,2011-02-04 22:11:04.253138,ROLE2_1
97,Create Request for Quotation,2011-02-04 22:11:04.253138,2011-02-04 22:17:30.728781,ROLE6_5
97,Analyze Request for Quotation,2011-02-04 22:17:30.728781,2011-02-04 22:49:37.458659,ROLE1_11
97,Amend Request for Quotation,2011-02-04 22:49:37.458659,2011-02-04 23:08:12.923127,ROLE1_5
97,Analyze Request for Quotation,2011-02-04 23:08:12.923127,2011-02-04 23:36:42.926744,ROLE6_1
97,Send Request for Quotation to Supplier,2011-02-04 23:36:42.926744,2011-02-04 23:52:38.771513,ROLE7_1
98,Create Purchase Requisition,2011-02-05 00:54:53.505751,2011-02-05 01:07:54.398747,ROLE1_3
98,Analyze Purchase Requisition,2011-02-05 01:07:54.398747,2011-02-05 01:14:27.484613,ROLE2_0
98,Create Request for Quotation,2011-02-05 01:14:27.484613,2011-02-05 01:15:24.574210,ROLE6_11
98,Analyze Request for Quotation,2011-02-05 01:15:24.574210,2011-02-05 01:39:44.009783,ROLE0_5
98,Send Request for Quotation to Supplier,2011-02-05 01:39:44.009783,2011-02-05 02:06:29.404860,ROLE0_2
97,Create Quotation comparison Map,2011-02-04 23:52:38.771513,2011-02-05 02:23:45.331105,ROLE6_0
97,Analyze Quotation Comparison Map,2011-02-05 02:23:45.331105,2011-02-05 02:37:52.948942,ROLE1_2
97,Choose best option,2011-02-05 02:37:52.948942,2011-02-05 02:37:53.948942,ROLE1_12
93,Deliver Goods Services,2011-02-04 11:10:54.509401,2011-02-05 03:07:18.288199,ROLE5_1
93,Release Purchase Order,2011-02-05 03:07:18.288199,2011-02-05 03:07:19.288199,ROLE1_13
93,Approve Purchase Order for payment,2011-02-05 03:07:19.288199,2011-02-05 03:07:20.288199,ROLE3_0
93,Send Invoice,2011-02-05 03:07:20.288199,2011-02-05 03:07:21.288199,ROLE5_4
93,Release Supplier's Invoice,2011-02-05 03:07:21.288199,2011-02-05 03:10:50.280922,ROLE4_0
93,Authorize Supplier's Invoice payment,2011-02-05 03:10:50.280922,2011-02-05 03:10:51.280922,ROLE4_1
93,Pay Invoice,2011-02-05 03:10:51.280922,2011-02-05 03:16:21.804725,ROLE4_1
96,Settle Conditions With Supplier,2011-02-04 18:58:53.749396,2011-02-05 04:13:59.363700,ROLE3_1
96,Create Purchase Order,2011-02-05 04:13:59.363700,2011-02-05 04:20:56.643291,ROLE3_1
96,Confirm Purchase Order,2011-02-05 04:20:56.643291,2011-02-05 04:39:38.088836,ROLE5_4
98,Create Quotation comparison Map,2011-02-05 02:06:29.404860,2011-02-05 04:51:44.435521,ROLE1_15
98,Analyze Quotation Comparison Map,2011-02-05 04:51:44.435521,2011-02-05 05:04:11.262219,ROLE1_5
98,Choose best option,2011-02-05 05:04:11.262219,2011-02-05 05:04:12.262219,ROLE1_3
98,Settle Conditions With Supplier,2011-02-05 05:04:12.262219,2011-02-05 09:27:56.707416,ROLE7_0
98,Create Purchase Order,2011-02-05 09:27:56.707416,2011-02-05 09:37:06.621464,ROLE6_15
98,Confirm Purchase Order,2011-02-05 09:37:06.621464,2011-02-05 10:03:35.022684,ROLE5_0
99,Create Purchase Requisition,2011-02-05 09:43:40.237404,2011-02-05 10:12:52.837239,ROLE1_15
99,Analyze Purchase Requisition,2011-02-05 10:12:52.837239,2011-02-05 10:26:46.259970,ROLE2_1
99,Create Request for Quotation,2011-02-05 10:26:46.259970,2011-02-05 10:39:21.871071,ROLE6_5
99,Analyze Request for Quotation,2011-02-05 10:39:21.871071,2011-02-05 10:48:29.016090,ROLE1_6
99,Amend Request for Quotation,2011-02-05 10:48:29.016090,2011-02-05 10:57:15.035047,ROLE1_15
97,Settle Conditions With Supplier,2011-02-05 02:37:53.948942,2011-02-05 11:05:38.651045,ROLE7_2
97,Create Purchase Order,2011-02-05 11:05:38.651045,2011-02-05 11:14:41.524442,ROLE3_1
99,Analyze Request for Quotation,2011-02-05 10:57:15.035047,2011-02-05 11:21:34.942107,ROLE6_3
99,Amend Request for Quotation,2011-02-05 11:21:34.942107,2011-02-05 11:28:08.594313,ROLE1_1
97,Confirm Purchase Order,2011-02-05 11:14:41.524442,2011-02-05 11:33:29.572170,ROLE5_3
99,Analyze Request for Quotation,2011-02-05 11:28:08.594313,2011-02-05 12:11:23.246754,ROLE6_12
99,Send Request for Quotation to Supplier,2011-02-05 12:11:23.246754,2011-02-05 12:25:14.587303,ROLE1_16
99,Create Quotation comparison Map,2011-02-05 12:25:14.587303,2011-02-05 13:16:20.192564,ROLE1_8
99,Analyze Quotation Comparison Map,2011-02-05 13:16:20.192564,2011-02-05 13:50:11.898138,ROLE1_14
99,Choose best option,2011-02-05 13:50:11.898138,2011-02-05 13:50:12.898138,ROLE1_10
98,Deliver Goods Services,2011-02-05 10:03:35.022684,2011-02-05 13:56:54.684208,ROLE5_0
98,Release Purchase Order,2011-02-05 13:56:54.684208,2011-02-05 13:56:55.684208,ROLE1_2
98,Approve Purchase Order for payment,2011-02-05 13:56:55.684208,2011-02-05 13:56:56.684208,ROLE3_1
98,Send Invoice,2011-02-05 13:56:56.684208,2011-02-05 13:56:57.684208,ROLE5_0
98,Release Supplier's Invoice,2011-02-05 13:56:57.684208,2011-02-05 13:59:00.810649,ROLE6_8
98,Authorize Supplier's Invoice payment,2011-02-05 13:59:00.810649,2011-02-05 13:59:01.810649,ROLE0_3
98,Pay Invoice,2011-02-05 13:59:01.810649,2011-02-05 14:05:45.516139,ROLE1_4
100,Create Purchase Requisition,2011-02-05 15:31:00.085961,2011-02-05 15:38:59.085528,ROLE1_12
100,Analyze Purchase Requisition,2011-02-05 15:38:59.085528,2011-02-05 15:47:54.039661,ROLE2_0
100,Create Request for Quotation,2011-02-05 15:47:54.039661,2011-02-05 15:50:43.859976,ROLE6_15
100,Analyze Request for Quotation,2011-02-05 15:50:43.859976,2011-02-05 16:14:24.108853,ROLE6_2
100,Send Request for Quotation to Supplier,2011-02-05 16:14:24.108853,2011-02-05 16:32:33.799675,ROLE0_6
99,Settle Conditions With Supplier,2011-02-05 13:50:12.898138,2011-02-05 19:29:09.705360,ROLE0_4
99,Create Purchase Order,2011-02-05 19:29:09.705360,2011-02-05 19:40:35.972180,ROLE3_1
99,Confirm Purchase Order,2011-02-05 19:40:35.972180,2011-02-05 20:00:07.834060,ROLE5_0
100,Create Quotation comparison Map,2011-02-05 16:32:33.799675,2011-02-05 21:08:27.377150,ROLE1_0
100,Analyze Quotation Comparison Map,2011-02-05 21:08:27.377150,2011-02-05 21:31:07.257265,ROLE1_1
100,Choose best option,2011-02-05 21:31:07.257265,2011-02-05 21:31:08.257265,ROLE1_6
99,Deliver Goods Services,2011-02-05 20:00:07.834060,2011-02-06 01:55:21.773537,ROLE5_0
99,Release Purchase Order,2011-02-06 01:55:21.773537,2011-02-06 01:55:22.773537,ROLE1_16
99,Approve Purchase Order for payment,2011-02-06 01:55:22.773537,2011-02-06 01:55:23.773537,ROLE3_1
99,Send Invoice,2011-02-06 01:55:23.773537,2011-02-06 01:55:24.773537,ROLE5_3
99,Release Supplier's Invoice,2011-02-06 01:55:24.773537,2011-02-06 02:00:12.171534,ROLE6_16
99,Authorize Supplier's Invoice payment,2011-02-06 02:00:12.171534,2011-02-06 02:00:13.171534,ROLE2_2
100,Settle Conditions With Supplier,2011-02-05 21:31:08.257265,2011-02-06 02:00:40.343320,ROLE0_7
100,Create Purchase Order,2011-02-06 02:00:40.343320,2011-02-06 02:06:54.244842,ROLE3_1
99,Pay Invoice,2011-02-06 02:00:13.171534,2011-02-06 02:09:58.884316,ROLE6_4
100,Confirm Purchase Order,2011-02-06 02:06:54.244842,2011-02-06 02:39:21.537276,ROLE5_3
96,Deliver Goods Services,2011-02-05 04:39:38.088836,2011-02-06 04:10:23.543828,ROLE5_2
96,Release Purchase Order,2011-02-06 04:10:23.543828,2011-02-06 04:10:24.543828,ROLE1_7
96,Approve Purchase Order for payment,2011-02-06 04:10:24.543828,2011-02-06 04:10:25.543828,ROLE3_2
96,Send Invoice,2011-02-06 04:10:25.543828,2011-02-06 04:10:26.543828,ROLE5_1
96,Release Supplier's Invoice,2011-02-06 04:10:26.543828,2011-02-06 04:13:10.813448,ROLE4_0
96,Authorize Supplier's Invoice payment,2011-02-06 04:13:10.813448,2011-02-06 04:13:11.813448,ROLE4_1
100,Deliver Goods Services,2011-02-06 02:39:21.537276,2011-02-06 04:22:15.678759,ROLE5_3
100,Release Purchase Order,2011-02-06 04:22:15.678759,2011-02-06 04:22:16.678759,ROLE1_12
100,Approve Purchase Order for payment,2011-02-06 04:22:16.678759,2011-02-06 04:22:17.678759,ROLE3_1
100,Send Invoice,2011-02-06 04:22:17.678759,2011-02-06 04:22:18.678759,ROLE5_3
100,Release Supplier's Invoice,2011-02-06 04:22:18.678759,2011-02-06 04:27:56.768778,ROLE7_4
100,Authorize Supplier's Invoice payment,2011-02-06 04:27:56.768778,2011-02-06 04:27:57.768778,ROLE6_9
96,Pay Invoice,2011-02-06 04:13:11.813448,2011-02-06 04:28:05.366264,ROLE4_0
100,Pay Invoice,2011-02-06 04:27:57.768778,2011-02-06 04:34:30.139341,ROLE0_0
97,Deliver Goods Services,2011-02-05 11:33:29.572170,2011-02-06 10:02:35.113800,ROLE5_4
97,Release Purchase Order,2011-02-06 10:02:35.113800,2011-02-06 10:02:36.113800,ROLE1_9
97,Approve Purchase Order for payment,2011-02-06 10:02:36.113800,2011-02-06 10:02:37.113800,ROLE3_0
97,Send Invoice,2011-02-06 10:02:37.113800,2011-02-06 10:02:38.113800,ROLE5_2
97,Release Supplier's Invoice,2011-02-06 10:02:38.113800,2011-02-06 10:05:09.626374,ROLE4_0
97,Authorize Supplier's Invoice payment,2011-02-06 10:05:09.626374,2011-02-06 10:05:10.626374,ROLE4_1
97,Pay Invoice,2011-02-06 10:05:10.626374,2011-02-06 10:19:41.966265,ROLE4_1
101,Create Purchase Requisition,2011-02-06 17:03:30.497903,2011-02-06 17:57:28.304535,ROLE1_9
101,Analyze Purchase Requisition,2011-02-06 17:57:28.304535,2011-02-06 18:02:49.745689,ROLE2_1
101,Create Request for Quotation,2011-02-06 18:02:49.745689,2011-02-06 18:07:56.900068,ROLE6_0
101,Analyze Request for Quotation,2011-02-06 18:07:56.900068,2011-02-06 18:37:07.579649,ROLE3_2
101,Amend Request for Quotation,2011-02-06 18:37:07.579649,2011-02-06 18:47:00.869787,ROLE1_2
101,Analyze Request for Quotation,2011-02-06 18:47:00.869787,2011-02-06 19:07:00.728702,ROLE3_1
101,Send Request for Quotation to Supplier,2011-02-06 19:07:00.728702,2011-02-06 19:32:09.206225,ROLE3_2
101,Create Quotation comparison Map,2011-02-06 19:32:09.206225,2011-02-06 22:47:49.894016,ROLE3_1
101,Analyze Quotation Comparison Map,2011-02-06 22:47:49.894016,2011-02-06 23:21:14.314009,ROLE1_0
101,Choose best option,2011-02-06 23:21:14.314009,2011-02-06 23:21:15.314009,ROLE1_0
102,Create Purchase Requisition,2011-02-07 00:49:57.729956,2011-02-07 01:44:00.404678,ROLE1_1
102,Create Request for Quotation,2011-02-07 01:44:00.404678,2011-02-07 01:51:15.165551,ROLE6_11
102,Analyze Request for Quotation,2011-02-07 01:51:15.165551,2011-02-07 02:12:27.152126,ROLE3_0
102,Amend Request for Quotation,2011-02-07 02:12:27.152126,2011-02-07 02:19:09.298420,ROLE1_5
102,Analyze Request for Quotation,2011-02-07 02:19:09.298420,2011-02-07 02:34:43.037741,ROLE3_0
102,Amend Request for Quotation,2011-02-07 02:34:43.037741,2011-02-07 02:39:54.973708,ROLE1_8
102,Analyze Request for Quotation,2011-02-07 02:39:54.973708,2011-02-07 03:06:25.751523,ROLE3_2
102,Amend Request for Quotation,2011-02-07 03:06:25.751523,2011-02-07 03:15:23.623509,ROLE1_10
